movie_id,Movie_name,tags
8536,Superman II,richardlester action adventure fantasy sciencefiction lexluthor superman/clarkkent otis saving the world dc comics sequel superhero based on comic book loss of virginity criminal super powers phantom zone rocket fired grenade crystal machine superhuman strength duringcreditsstinger
8046,Gigli,martinbrest drama larrygigli ricki brian new york mentally disabled kidnapping blackmail mission of murder lovers lesbian mobster
1717,All the King's Men,stevenzaillian drama thriller williestark jackburden annestanton corruption journalist based on novel blackmail manipulation bodyguard louisiana scandal power governor politics tragedy mistress aristocrat
479,Shaft,"johnsingleton action adventure crime thriller johnshaft peopleshernandez walterwade,jr. corruption black people italo-american brother sister relationship drug dealer revenge murder violence drug police officer xenophobia"
9444,Anastasia,garygoldman donbluth animation family anastasia(voice) dimitri(voice) rasputin(voice) tzar musical russian revolution train explosion foreign language adaptation exploding train
824,Moulin Rouge!,bazluhrmann drama music romance satine christian toulouse-lautrec duke musical writer's block music terminal illness writer no opening credits moulin rouge bohemian toulouse lautrec red curtain cancan dance la traviata orpheus and eurydice dance hall
11456,Domestic Disturbance,haroldbecker mystery thriller crime frankmorrison rickbarnes susan menace adoption dangerous adoptive father threat to death step father murder divorce ex-wife child murder hunt
261023,Black Mass,scottcooper crime drama james'whitey'bulger johnconnolly billybulger boston based on true story organized crime
3683,Flags of Our Fathers,clinteastwood war drama history john'doc'bradley corporalirahayes corporalrenegagnon world war ii dying and death pacific iwo jima aftercreditsstinger duringcreditsstinger
22803,Law Abiding Citizen,f.garygray drama crime thriller nickrice clydealexandershelton detectivedunnigan tattoo secret passage baseball bat deal explosion justice district attorney courtroom vigilantism
285923,Grindhouse,"robertrodriguez quentintarantino edgarwright eliroth robzombie jasoneisener thriller action horror stuntmanmike(segment""deathproof"") herself(segment""deathproof"") abernathy(segment""deathproof"") exploitation slasher zombie killer"
39437,Beloved,jonathandemme drama thriller sethe pauldgarner beloved
1950,Lucky You,curtishanson drama romance huckcheever billieoffer l.c.cheever poker sport las vegas
640,Catch Me If You Can,stevenspielberg drama crime frankabagnalejr. carlhanratty frankabagnale con man biography fbi agent overhead camera shot attempted jailbreak engagement party mislaid trust bank fraud inspired by a true story
97630,Zero Dark Thirty,kathrynbigelow thriller drama history maya dan george assassination cia hotel terrorist prisoner car dealer mossad van iraq pakistan osama bin laden man hunt navy seal f word female protagonist gunfight raid violence text message monkey dog special forces tied up military area 51 terrorist group torturing woman director al qaeda prison camp water torture suicide bombing 21st century ex special forces post 9/11 helicopter crash islamabad
9767,The Break-Up,peytonreed romance comedy garygrobowski brookemeyers addie bowling chicago american football flat baseball new love tour guide break-up art gallery argument pool table watching tv ex-boyfriend ex-girlfriend relationship dinner party condominium
11631,Mamma Mia!,phyllidalloyd comedy romance donnasheridan samcarmichael sophiesheridan single parent greece musical daughter single mother daughter relationship duringcreditsstinger woman director
32856,Valentine's Day,garrymarshall comedy romance morleyclarkson karamonahan holdenwilson flower married couple florist kiss single valentine valentine's day multiple storylines aftercreditsstinger duringcreditsstinger
6519,The Dukes of Hazzard,jaychandrasekhar action adventure comedy lukeduke boduke daisyduke sheriff farm bikini redneck moonshine
8741,The Thin Red Line,terrencemalick drama history war 1stsgt.edwardwelsh cpl.geoffreyfife pvt.robertwitt based on novel japanese world war ii battle assignment invasion marine corps u.s. army commander pacific rifle survival jungle infantry steel helmet sergeant pacific island soldier battle fighting guadalcanal awol philosophic conflict
49520,The Change-Up,daviddobkin comedy sabrinamcardle mitchplanko davelockwood jealousy chance wish change man change co-worker body-swap
1850,Man on the Moon,milošforman comedy drama romance andykaufman/tonyclifton lynnemargulies jackburns show business comedian wrestling
524,Casino,martinscorsese drama crime sam'ace'rothstein gingermckenna nickysantoro poker drug abuse 1970s overdose illegal prostitution
26389,From Paris with Love,pierremorel action crime thriller charliewax jamesreece caroline paris cia undercover explosive pimp ambassador anti hero revelation french politician firearm deception car crash gang
11817,Bulletproof Monk,paulhunter action comedy fantasy kar jade strucker monk homeless person injection fall knife fight scroll the force
2123,"Me, Myself & Irene",bobbyfarrelly peterfarrelly comedy off.charliebaileygates/hankevans irenep.waters jamaalbaileygates schizophrenia ex-cop aftercreditsstinger duringcreditsstinger
9907,Barnyard,steveoedekerk animation comedy family daisythecow(voice) otisthecow(voice) benthecow(voice) peasant farm cow cojote family
9969,Deck the Halls,johnwhitesell comedy family buddyhall stevefinch kellyfinch holiday massachusetts neighbor christmas
18239,The Twilight Saga: New Moon,chrisweitz adventure fantasy drama romance isabella'bella'swan edwardcullen jacobblack moon cinema vampire werewolf fang vamp
808,Shrek,andrewadamson vickyjenson adventure animation comedy family fantasy shrek(voice) donkey(voice) princessfiona(voice) magic liberation lordship castle robin hood enchantment fairy-tale figure princess parody woman director ogre
38050,The Adjustment Bureau,georgenolfi sciencefiction thriller romance davidnorris elisesellas richardson hotel dancer hat senator future honesty plan kiss speech marriage politician alone fate foot chase covert agency courthouse political campaign based on short story
8367,Robin Hood: Prince of Thieves,kevinreynolds adventure robinhood azeem willscarlett england crusade mercifulness robin hood folk hero
9390,Jerry Maguire,cameroncrowe comedy drama romance jerrymaguire rodtidwell dorothyboyd stadium career sport sports agent
72105,Ted,sethmacfarlane comedy fantasy johnbennett loricollins ted(voice) friendship love teddy bear toy comes to life wishes come true
2898,As Good as It Gets,jamesl.brooks comedy romance melvinudall carolconnelly simonbishop single parent waitress lone wolf friendship neighbor author cowardliness writer dog rude obnoxious unlikely friendship noodle salad
10312,Patch Adams,tomshadyac comedy drama hunter'patch'adams mitchroman deanwalcott nurse hospital doctor laughter
109443,Anchorman 2: The Legend Continues,adammckay comedy ronburgundy bricktamland brianfantana journalism mustache tv news newsroom gang warfare aftercreditsstinger news spoof tv news anchor
2022,Mr. Deeds,stevenbrill comedy romance longfellowdeeds babebennett emiliolopez love letter new hampshire ferrari liar city country contrast inheritance billionaire new york city kindness fable apple tree corporate take over chrysler building
37686,Super 8,j.j.abrams thriller sciencefiction mystery joelamb alicedainard charleskaznyk 1970s secret alien train crash pistol firecracker duringcreditsstinger
462,Erin Brockovich,stevensoderbergh drama erinbrockovich edmasry george biography based on true story single mother water pollution environmental law
9919,How to Lose a Guy in 10 Days,donaldpetrie comedy romance andieanderson benjaminbarry michellerubin new york bet journalist therapist advertising expert relationship
187017,22 Jump Street,phillord christophermiller crime comedy action schmidt jenko ericmolson high school undercover cop buddy comedy aftercreditsstinger duringcreditsstinger
628,Interview with the Vampire,neiljordan horror romance louisdepointedulac lestatdelioncourt claudia paris san francisco vampire plantation pity bite fang vamp
10201,Yes Man,peytonreed comedy carlallen reneeallison norman bungee-jump scooter
302699,Central Intelligence,rawsonmarshallthurber action comedy bobstone calvinjoyner pamelaharris spy cia espionage high school reunion reference to facebook accountant
9441,Stepmom,chriscolumbus drama romance isabelkelly jackieharrison lukeharrison divorce rebellious daughter freeze frame custody school play photo shoot
274167,Daddy's Home,seananders comedy bradwhitaker dustymayron sarawhitaker daddys home
224141,Into the Woods,robmarshall fantasy comedy music witch baker'swife baker witch cinderella prince fairy tale musical princess sondheim curse based on stage musical beanstalk duringcreditsstinger red riding hood
